,ArticleId,Text,Clean_Text
810,145,blind student  hears in colour  a blind student has developed software that turns colours into musical notes so that he can read weather maps.  victor wong  a graduate student from hong kong studying at cornell university in new york state  had to read coloured maps of the upper atmosphere as part of his research. to study  space weather  mr wong needed to explore minute fluctuations in order to create mathematical models. a number of solutions were tried  including having a colleague describe the maps and attempting to print them in braille. mr wong eventually hit upon the idea of translating individual colours into music  and enlisted the help of a computer graphics specialist and another student to do the programming work.   the images have three dimensions and i had to find a way of reading them myself   mr wong told the bbc news website.  for the sake of my own study - and for the sake of blind scientists generally - i felt it would be good to develop software that could help us to read colour images.  he tried a prototype version of the software to explore a photograph of a parrot. in order to have an exact reference to the screen  a pen and tablet device is used. the software then assigns one of 88 piano notes to individually coloured pixels - ranging from blue at the lower end of this scale to red at the upper end. mr wong says the application is still very much in its infancy and is only useful for reading images that have been created digitally.  if i took a random picture and scanned it and then used my software to recognise it  it wouldn t work that well.   mr wong has been blind from the age of seven and he thinks that having a  colour memory  makes the software more useful than it would be to a scientist who had never had any vision.  as the notes increase in pitch i know the colour s getting redder and redder  and in my mind s eye a patch of red appears.  the colour to music software has not yet been made available commercially  and mr wong believes that several people would have to work together to make it viable. but he hopes that one day it can be developed to give blind people access to photographs and other images.,blind student hear colour blind student develop softwar turn colour music note read weather map victor wong graduat student hong kong studi cornel univers new york state read colour map upper atmospher part research studi space weather mr wong need explor minut fluctuat order creat mathemat model number solut tri includ colleagu describ map attempt print braill mr wong eventu hit upon idea translat individu colour music enlist help comput graphic specialist anoth student program work imag three dimens find way read mr wong told bbc news websit sake studi sake blind scientist gener felt would good develop softwar could help u read colour imag tri prototyp version softwar explor photograph parrot order exact refer screen pen tablet devic use softwar assign one piano note individu colour pixel rang blue low end scale red upper end mr wong say applic still much infanc use read imag creat digit take random pictur scan use softwar recognis work well mr wong blind age seven think colour memori make softwar use would scientist never vision note increas pitch know colour get redder redder mind eye patch red appear colour music softwar yet make avail commerci mr wong believ sever peopl would work togeth make viabl hope one day develop give blind peopl access photograph imag
811,1406,greek sprinters  won t run again  the careers of sprinters kostas kenteris and katerina thanou are over  says the boss of the organisation that cleared them of missing a drugs test.  greek athletics federation boss vassilli sevastis told the country s parliament:  i believe kenteris and thanou won t race again.  the damage to their commercial interests has been done   he added. athletics bosses are considering its reponse to the ruling  while the athletes face a trial in a greek court. greek prosecutors have brought spearate charges of missing the drugs test and faking a motorcycle accident. speaking to the greek parliament on tuesday  sevastis said that the evidence sent by the international olympic committee and athletics governing body the iaaf was not strong enough for the greek association to find the sprinters guilty.   we were given the task of getting the snake out if its hole but we were not given any evidence to do it with   he said.  so how can you as a greek with your hand on your heart try the athletes   he added. the athletes are technically free to compete while the iaaf reviews its response to the decision to clear kenteris and thanou. but sevastis said:  it does not matter if they are found guilty at the court of arbitration for sport and the current decision is reversed.,greek sprinter run career sprinter kosta kenteri katerina thanou say bos organis clear miss drug test greek athlet feder bos vassilli sevasti told countri parliament believ kenteri thanou race damag commerci interest do ad athlet bos consid repons rule athlet face trial greek court greek prosecutor brought spearat charg miss drug test fake motorcycl accid speak greek parliament tuesday sevasti say evid sent intern olymp committe athlet govern bodi iaaf strong enough greek associ find sprinter guilti give task get snake hole give evid say greek hand heart tri athlet ad athlet technic free compet iaaf review respons decis clear kenteri thanou sevasti say matter found guilti court arbitr sport current decis revers
812,649,robots march to us cinema summit animated movie robots has opened at the top of the us and canada box office chart  taking $36.5m (£19m) on its first weekend on release.  featuring the voices of ewan mcgregor  halle berry  robin williams and mel brooks  robots follows a robot inventor who moves to a big city. vin diesel s family comedy the pacifier fell to the number two spot  taking $18.1m (£9.4m). new bruce willis movie hostage opened at number four with $9.8m (£5.1m).  however  a recut version of mel gibson s the passion of the christ  which featured less violence than last year s original movie  took just $239 850 (£125 000)  despite opening in 957 cinemas. the new version of the film received little publicity and the original version is available across the us on dvd.  we certainly had higher expectations than what we got   said rob schwartz  head of distribution for newmarket films  which released the passion of the christ.  we were trying to get the film out there  hoping it would reach an audience that it didn t quite reach the first time around. it doesn t seem to have worked out quite as well as we had hoped.  meanwhile  will smith comedy hitch has become the top film at the global box office after taking an estimated $30.1m (£15.6m) over the weekend at cinemas outside north america  according to industry website screen daily. it has taken $65.5m (£34.1m) so far  buoyed by opening at number one in the uk last weekend and a successful run in germany. the movie  which cost a reported $70m (£36.4m) to make  has taken $138m (£72m) in the us so far.,robot march u cinema summit anim movi robot open top u canada box offic chart take m £m first weekend releas featur voic ewan mcgregor hall berri robin william mel brook robot follow robot inventor move big citi vin diesel famili comedi pacifi fell number two spot take m £m new bruce willi movi hostag open number four m £m howev recut version mel gibson passion christ featur less violenc last year origin movi take £ despit open cinema new version film receiv littl public origin version avail across u dvd certainli high expect get say rob schwartz head distribut newmarket film releas passion christ tri get film hope would reach audienc quit reach first time around seem work quit well hope meanwhil smith comedi hitch becom top film global box offic take estim m £m weekend cinema outsid north america accord industri websit screen daili take m £m far buoy open number one uk last weekend success run germani movi cost report m £m make take m £m u far
813,15,moya emotional after davis cup win carlos moya described spain s davis cup victory as the highlight of his career after he beat andy roddick to end the usa s challenge in seville.  moya made up for missing spain s 2000 victory through injury by beating roddick 6-2 7-6 (7-1) 7-6 (7-5) to give the hosts an unassailable 3-1 lead.  i have woken up so many nights dreaming of this day   said moya.  all my energy has been focused on today.  what i have lived today i do not think i will live again.  spain s only other davis cup title came two years ago in valencia  when they beat australia. and moya  nicknamed charly  admitted:  the davis cup is my dream and i was a bit nervous at the outset.  some people have said that i am obsessed but i think that it is better this way. it helps me reach my goals if i am obsessed.  it s really incredible - to get the winning point is really something.  spanish captain jordi arrese said:  charly played a great game. it was his opportunity and he hasn t let us down.  he had lost three times to roddick  and this was his day to beat him.  he had been waiting years to be in this position.  spain s victory was also remarkable for the performance of rafael nadal  who beat roddick in the opening singles.  aged 18 years and 185 days  the mallorcan became the youngest player to win the davis cup.  what a great way to finish the year   said nadal afterwards. us coach patrick mcenroe wants roddick and the rest of his team to play more tennis on clay and hone their skills on the surface.  i think it will help these guys even on slow hard courts to learn how to mix things up a little bit and to play a little bit smarter and tactically better.   obviously it s unrealistic to say that we re going to just start playing constantly on clay  with the schedule.  but certainly i think we can put the work in at the appropriate time and play a couple more events and play against these guys who are the best on this stuff   said mcenroe. roddick was left frustrated after losing both his singles on the slow clay of seville s olympic stadium.  it s just tough because i felt like i was in it the whole time against one of the top three clay-courters in the world   said the american.  i had my chances and just didn t convert them. the bottom line is they were just better than us this weekend.  they came out  took care of business and they beat us. it s as simple as that.,moya emot davi cup win carlo moya describ spain davi cup victori highlight career beat andi roddick end usa challeng sevil moya make miss spain victori injuri beat roddick give host unassail lead woken mani night dream day say moya energi focus today live today think live spain davi cup titl come two year ago valencia beat australia moya nicknam charli admit davi cup dream bit nervou outset peopl say ob think well way help reach goal ob realli incred get win point realli someth spanish captain jordi arres say charli play great game opportun let u lose three time roddick day beat wait year posit spain victori also remark perform rafael nadal beat roddick open singl age year day mallorcan becam young player win davi cup great way finish year say nadal afterward u coach patrick mcenro want roddick rest team play tenni clay hone skill surfac think help guy even slow hard court learn mix thing littl bit play littl bit smarter tactic well obvious unrealist say go start play constantli clay schedul certainli think put work appropri time play coupl event play guy best stuff say mcenro roddick left frustrat lose singl slow clay sevil olymp stadium tough felt like whole time one top three claycourt world say american chanc convert bottom line well u weekend come take care busi beat u simpl
814,290,sydney to host north v south game sydney will host a northern versus southern hemisphere charity match in june or july  the australian rugby union (aru) said on wednesday.  the match will include players from the lions tour of new zealand.  the australian rugby union has thrown its support behind a proposed north-south match to raise funds for the tsunami appeals   the aru said. the date is yet to be decided but the most likely venue is sydney s olympic stadium. aru chief executive gary flowers said the world cricket charity match in melbourne earlier this month had inspired the aru.  we still need to discuss the options with the irb (international rugby board)  the lions and our sanzar (south africa  new zealand and australia rugby) partners  but june or july is seen as a better option than march to ensure we have the cream of southern hemisphere rugby available   he said. wallabies captain george gregan said the charity match was a  great initiative . tri-nations rivals australia  new zealand and south africa would feature prominently in a southern team against a northern side comprised of six nations teams france  ireland  england  wales  italy and scotland. coach clive woodward s lions squad will tour new zealand in june and july  including tests on 25 june  2 and 9 july.  almost 80 000 fans packed into melbourne cricket ground on 10 january for a charity match that raised £5.9m for victims of the asian tsunami.,sydney host north v south game sydney host northern versu southern hemispher chariti match june juli australian rugbi union aru say wednesday match includ player lion tour new zealand australian rugbi union thrown support behind propos northsouth match rais fund tsunami appeal aru say date yet decid like venu sydney olymp stadium aru chief execut gari flower say world cricket chariti match melbourn earlier month inspir aru still need discus option irb intern rugbi board lion sanzar south africa new zealand australia rugbi partner june juli see well option march ensur cream southern hemispher rugbi avail say wallabi captain georg gregan say chariti match great initi trinat rival australia new zealand south africa would featur promin southern team northern side compris six nation team franc ireland england wale itali scotland coach clive woodward lion squad tour new zealand june juli includ test june juli almost fan pack melbourn cricket ground januari chariti match rais £m victim asian tsunami
815,1921,holmes back on form in birmingham double olympic champion kelly holmes was back to her best as she comfortably won the 1 000m at the norwich union birmingham indoor grand prix.  the 34-year-old  running only her second competitive race of the season  shook off the rust to win in two minutes  35.39 seconds. but she is still undecided about competing in the european championships in madrid from 4-6 march.  i ll probably be entered and make my mind up at the last minute   she said.  my training hasn t gone as well as expected but i ve got two weeks to decide.  i need to take my time and make sure i feel good about what i m doing.  i felt very good here but with the crowd behind you  you feel like you can do anything.  american  was the eventual winner of the men s 60m race which almost ended in farce. three athletes were disqualified for false starting  including britain s mark lewis-francis  who was the first man guilty of coming out of his blocks too quickly. world 100m champion kim collins clinched second spot ahead of world 60m record holder and scott s training partner maurice greene. jason gardener s unbeaten run came to an end as he came fifth and he will need to improve if he is to defend his european title in madrid.  you can t win them all   said gardener afterwards.  and i was very disappointed as i know i m capable of doing better.  russian  was back on record-breaking form in the pole vault at the national indoor arena.  the olympic champion set a new world mark of 4.88m to break her own record - which she set just six days ago - and beat russian rival svetlana feofanova. it was isinbayeva s 11th world record - indoors or out - since july 2003.  i m so happy and i will do my best to break the 5m barrier soon   the 22-year-old told bbc sport. jamaica s  stormed to a personal best of 7.13 seconds to claim the women s 60m sprint. belgian kim gevaert  who will be one of the favourites for next month s european title  took second while american muna lee was third. there was disappointment for british pair jeanette kwakye and joice maduaka who finished seventh and eighth respectively.  jamaican  stretched her unbeaten record to 25 races as she effortlessly claimed the 200m. the olympic champion set a new indoor personal best of 22.38 seconds - the fastest time in the world this season.  fought off fellow briton tim abeyie to take the men s 200m in a personal best of 20.88.  continued her outstanding start to the season  beating a strong international field  which included two-time olympic 100m hurdles bronze medallist melissa morrison  to claim the women s 60m hurdles. the 25-year-old briton clocked 7.98 seconds while pre-european championships favourite russian irina shevchenko finished down in sixth. ethiopia s  failed in her bid to smash compatriot berhane adere s world 3 000m record but still won the event in emphatic style. the olympic 5 000m champion was inside record pace but dropped off over the final third  finishing in eight minutes  33.05 seconds - the fourth fastest time ever recorded for the event. britain s jo pavey bravely decided to go with defar as she strode away from the field and took second in a season s best 8:41.43. kenyan  also missed out on the indoor 1500m world record  which hicham el guerrouj has held for the last eight years.  lagat settled for silver behind el guerrouj in athens and was almost four seconds short of the moroccan s world best  clocking 3:35.27 in birmingham. and  was still struggling to find his form after the death of his fiancee this year. the olympic 10 000m champion had comfortably led the men s two mile race after his younger brother tariku had set the pace. but fellow ethiopian  appeared ominously on bekele s shoulder with two laps to go before surging past him at the bell to win in 8:14.28. jamaican  made the most of a blistering start to take the men s 400m title in 45.91 seconds. world indoor champion  alleyne francique  faded badly and finished in fourth while american duo jerry harris and james davis took second and third respectively. swede  showed her class in the long jump as she stole top spot from jade johnson with the very last jump of the competition. the olympic heptathlon gold medallist reached 6.66m to better johnson s mark of 6.52m - her second personal best inside a week.  i was quite surprised because i didn t think i d end up with second place   said johnson  who wore london s 2012 olympic bid slogan   back the bid   on her shorts.  but i m pleased and hopefully i ll get a bit better for the europeans. i really want to win a medal.   won the men s event with a season s best of 7.95m  taking the scalp of world indoor champion savante stringfellow of the usa.,holm back form birmingham doubl olymp champion kelli holm back best comfort m norwich union birmingham indoor grand prix yearold run second competit race season shook rust win two minut second still undecid compet european championship madrid march probabl enter make mind last minut say train go well expect get two week decid need take time make sure feel good felt good crowd behind feel like anyth american eventu winner men m race almost end farc three athlet disqualifi fals start includ britain mark lewisfr first man guilti come block quickli world m champion kim collin clinch second spot ahead world m record holder scott train partner mauric green jason garden unbeaten run come end come fifth need improv defend european titl madrid win say garden afterward disappoint know capabl well russian back recordbreak form pole vault nation indoor arena olymp champion set new world mark m break record set six day ago beat russian rival svetlana feofanova isinbayeva th world record indoor sinc juli happi best break m barrier soon yearold told bbc sport jamaica storm person best second claim woman m sprint belgian kim gevaert one favourit next month european titl take second american muna lee third disappoint british pair jeanett kwaky joic maduaka finish seventh eighth respect jamaican stretch unbeaten record race effortlessli claim m olymp champion set new indoor person best second fast time world season fought fellow briton tim abeyi take men m person best continu outstand start season beat strong intern field includ twotim olymp m hurdl bronz medallist melissa morrison claim woman m hurdl yearold briton clock second preeuropean championship favourit russian irina shevchenko finish sixth ethiopia fail bid smash compatriot berhan ader world m record still event emphat style olymp m champion insid record pace drop final third finish eight minut second fourth fast time ever record event britain jo pavey brave decid go defar strode away field take second season best kenyan also miss indoor m world record hicham el guerrouj held last eight year lagat settl silver behind el guerrouj athen almost four second short moroccan world best clock birmingham still struggl find form death fiance year olymp m champion comfort lead men two mile race young brother tariku set pace fellow ethiopian appear omin bekel shoulder two lap go surg past bell win jamaican make blister start take men m titl second world indoor champion alleyn franciqu fade badli finish fourth american duo jerri harri jame davi take second third respect swede show class long jump stole top spot jade johnson last jump competit olymp heptathlon gold medallist reach m well johnson mark m second person best insid week quit surpris think end second place say johnson wore london olymp bid slogan back bid short plea hope get bit well european realli want win medal men event season best m take scalp world indoor champion savant stringfellow usa
816,853,prince crowned  top music earner  prince earned more than any other pop star in 2004  beating artists such madonna and elton john in us magazine rolling stone s annual list.  the singer banked $56.5m (£30.4m) from concerts  album and publishing sales with his musicology tour and album. he kept madonna in second place  as she earned $54.9m (£29.5m) while embarking on her global re-invention tour. veterans simon and garfunkel were in 10th place  their comeback tour helping them earn $24.9m (£13.4m) last year.   prince returned to centre stage after a decade in the commercial wilderness   the magazine reported. the singer s 2004 tour took $90.3m (£48.5m) in ticket sales and he sold 1.9 million copies of his latest album musicology.  although she grossed more than prince last year  madonna remained in second place because of the  monumental  production costs of her tour. heavy metal band metallica s madly in anger with the world tour helped push their 2004 earnings up to $43.1m (£23.1m). they were ahead of sir elton john  who took fourth place and almost $42.7m (£23m) from performances including a debut on the las vegas strip. other seasoned performers in the list included rod stewart  whose sold-out shows and third volume of the great american songbook covers album helped net him £35m (£19m). the highest-ranking rap act in the list was 50 cent  who at number 19 took $24m (£13m) to the bank.,princ crown top music earner princ earn pop star beat artist madonna elton john u magazin roll stone annual list singer bank m £m concert album publish sale musicolog tour album kept madonna second place earn m £m embark global reinvent tour veteran simon garfunkel th place comeback tour help earn m £m last year princ return centr stage decad commerci wilder magazin report singer tour take m £m ticket sale sell million copi late album musicolog although gross princ last year madonna remain second place monument product cost tour heavi metal band metallica madli anger world tour help push earn m £m ahead sir elton john take fourth place almost m £m perform includ debut la vega strip season perform list includ rod stewart whose soldout show third volum great american songbook cover album help net £m £m highestrank rap act list cent number take m £m bank
817,342,u2 s desire to be number one u2  who have won three prestigious grammy awards for their hit vertigo  are stubbornly clinging to their status as one of the biggest bands in the world.  the most popular groups in the history of rock all have several things in common. the music must be inspired and appeal across generations and be distinctive  if not always groundbreaking. but such success is down to more than music. they have to be compelling performers  charismatic and intelligent enough to make good decisions and keep their feet on the ground. they also have to want it. they have to want to be the biggest band ever and not stop wanting it. the beatles had it  the rolling stones still have it  rem hold onto it and queen were it in a catsuit. and u2 have it in spades  and keep churning it out. their new album  how to dismantle an atomic bomb  comes 28 years after the schoolfriends got together in dublin and 17 years after the joshua tree cemented their place on the all-time rock a-list.  they may have lost some of the edginess and raw  youthful force that propelled them to the top  but they have lost none of the desire or ability to craft songs and albums.  vertigo  the first single from the new album  went straight into the uk singles chart at number one  knocking eminem off the top spot and giving them their 26th top 10 hit.  the challenge is to be bigger and bolder and better - to make records the whole world will listen to   bono recently said. drummer larry mullen jr echoed those sentiments:  we re very competitive - we want to be on the radio  have big singles. we don t want to be thought of as a veteran band.  the band have done  everything in their considerable powers  to ensure they remain the biggest band in the world  according to q magazine editor paul rees.   this makes them hugely determined and formidable.  he added:  they are equally determined to push themselves to make music that continues to stand up.  as such  they ve constantly re-invented and challenged themselves. they are  perhaps  alone as the only rock band that has got better with age.  the other key ingredient was the fact they were highly organised  mr rees said.  they do everything in the right way.  the group were born when mullen put an appeal for bandmates on a high school notice board  attracting fellow pupils paul hewson (bono  vocals)  adam clayton (bass)  david evans (the edge  guitar) and his brother dick.  dick evans soon dropped out and the four-piece were known as the feedback and the hype before settling on u2.  by 1978  they had won a talent contest and got noticed by a manager  paul mcguinness.  they were brilliant  but very coarse   mcguinness recently said.  in a way  they were doing exactly what they do now. only badly.  they struggled to attract record company attention  later being described as  pretty damn average  and  strange and eerie  by scouts who saw them live. they released two ireland-only singles  which topped the national charts in 1979 and 1980  leading to a deal with island and their debut album boy. the stadium-filling  anthemic sound was u2 s aim from the start  and their third album  war  saw them make the breakthrough on both sides of the atlantic  going to number one in the uk and 12 in the us. songs like sunday bloody sunday and new year s day brought success and an image as a political and spiritual band - which bono rejected as a cliche.  his stage performances - which included flag-waving  speaker-climbing and drum-throwing - earned him a reputation as an electric performer  and their appearance at 1985 s live aid is widely seen as sealing their global stardom.  in 1987  the joshua tree broke sales records and saw the band reach the height of their powers with hits including where the streets have no name  i still haven t found what i m looking for and with or without you. those songs took the band s epic  atmospheric sound to a simple  powerful and popular pinnacle. the end of the decade marked a crucial point for the band - they had reached the top but still yearned for new challenges and achievements. these came in the form of explorations of different branches of rock and forays into electronic dance music  plus wildly extravagant stage shows  while still trying to retain their mass appeal. the achtung baby album in 1991 was followed by zooropa  pop and their corresponding stadium tours  which featured giant olives  flying cars  live phone calls to the white house and bono s transformation into alter-egos the fly and macphisto. he was also building a parallel reputation - not always to the pleasure of his bandmates - as a campaigner on issues from global debt to aids. before the release of how to dismantle an atomic bomb  they had sold 125 million albums around the world. but they still want more.,u desir number one u three prestigi grammi award hit vertigo stubbornli cling statu one big band world popular group histori rock sever thing common music must inspir appeal across gener distinct alway groundbreak success music compel perform charismat intellig enough make good decis keep foot ground also want want big band ever stop want beatl roll stone still rem hold onto queen catsuit u spade keep churn new album dismantl atom bomb come year schoolfriend get togeth dublin year joshua tree cement place alltim rock alist may lose edgi raw youth forc propel top lose none desir abil craft song album vertigo first singl new album go straight uk singl chart number one knock eminem top spot give th top hit challeng big bolder well make record whole world listen bono recent say drummer larri mullen jr echo sentiment competit want radio big singl want thought veteran band band do everyth consider power ensur remain big band world accord q magazin editor paul ree make huge determin formid ad equal determin push make music continu stand constantli reinvent challeng perhap alon rock band get well age key ingredi fact highli organis mr ree say everyth right way group born mullen put appeal bandmat high school notic board attract fellow pupil paul hewson bono vocal adam clayton bass david evan edg guitar brother dick dick evan soon drop fourpiec know feedback hype settl u talent contest get notic manag paul mcguin brilliant coars mcguin recent say way exactli badli struggl attract record compani attent later describ pretti damn averag strang eeri scout saw live releas two irelandonli singl top nation chart lead deal island debut album boy stadiumfil anthem sound u aim start third album war saw make breakthrough side atlant go number one uk u song like sunday bloodi sunday new year day brought success imag polit spiritu band bono reject clich stage perform includ flagwav speakerclimb drumthrow earn reput electr perform appear live aid wide see seal global stardom joshua tree broke sale record saw band reach height power hit includ street name still found look without song take band epic atmospher sound simpl power popular pinnacl end decad mark crucial point band reach top still yearn new challeng achiev come form explor differ branch rock foray electron danc music plu wildli extravag stage show still tri retain mass appeal achtung babi album follow zooropa pop correspond stadium tour featur giant oliv fli car live phone call white hous bono transform alterego fli macphisto also build parallel reput alway pleasur bandmat campaign issu global debt aid releas dismantl atom bomb sell million album around world still want
818,20,games maker fights for survival one of britain s largest independent game makers  argonaut games  has been put up for sale.  the london-based company behind the harry potter games has sacked about 100 employees due to a severe cash crisis. the administrators told bbc news online that selling argonaut was the only way to save it as it had run out of cash. argonaut warned that it was low on cash 10 days ago when its shares were suspended from trading on the london stock exchange.  argonaut has been making games for some 18 years and is one the largest independent games developers in the uk.  along with its headquarters in north london  it operates studios in cambridge and sheffield. argonaut was behind the harry potter games which provided a healthy flow of cash into the company. but  like all software developers  argonaut needed a constant flow of deals with publishers. signs that it was in trouble emerged in august  when it warned it was heading for losses of £6m in the financial year due to delays in signing new contracts for games. those new deals were further delayed  leading argonaut to warn in mid-october that it was running out of cash and suspend trading of its shares on the london stock exchange. as part of cost-cutting measures  some 100 employees were fired.  when the news about the £6m loss came out  we knew there were going to be redundancies   said jason parkinson  one of the game developers sacked by argonaut.  a lot of people suspected that argonaut had been in trouble for some time   he told bbc news online. mr parkinson said staff were told the job losses were necessary to save argonaut from going under. at the start of the year  the company employed 268 people. after the latest round of cuts there are 80 staff at argonaut headquarters in edgware in north london  with 17 at its morpheme offices in kentish town  london  and 22 at the just add monsters base in cambridge.  argonaut called in administrators david rubin & partners on friday to find a way to rescue the company from collapse. it spent the weekend going over the company s finances and concluded that the only way to save the business was to put it up for sale. the administrator told bbc news online that the costs of restructuing would be too high  partly because of the overheads from the company s four premises across the uk. it said it was hopeful that it could save some 110 jobs by selling the business  saying it had had expressions of interest from several quarters and were looking for a quick sale. the administrator said it would ensure that staff made redundant would receive any wages  redundancy or holiday pay due to them  hopefully by christmas.,game maker fight surviv one britain large independ game maker argonaut game put sale londonbas compani behind harri potter game sack employe due sever cash crisi administr told bbc news onlin sell argonaut way save run cash argonaut warn low cash day ago share suspend trade london stock exchang argonaut make game year one large independ game develop uk along headquart north london oper studio cambridg sheffield argonaut behind harri potter game provid healthi flow cash compani like softwar develop argonaut need constant flow deal publish sign troubl emerg august warn head loss £m financi year due delay sign new contract game new deal delay lead argonaut warn midoctob run cash suspend trade share london stock exchang part costcut measur employe fire news £m loss come knew go redund say jason parkinson one game develop sack argonaut lot peopl suspect argonaut troubl time told bbc news onlin mr parkinson say staff told job loss necessari save argonaut go start year compani employ peopl late round cut staff argonaut headquart edgwar north london morphem offic kentish town london add monster base cambridg argonaut call administr david rubin partner friday find way rescu compani collaps spent weekend go compani financ conclud way save busi put sale administr told bbc news onlin cost restructu would high partli overhead compani four premis across uk say hope could save job sell busi say express interest sever quarter look quick sale administr say would ensur staff make redund would receiv wage redund holiday pay due hope christma
819,1967,kuznetsova  failed a drugs test  us open champion svetlana kuznetsova has tested positive for a banned drug  according to belgian authorities.  belgian sports minister claude eerdekens said that the russian world number five tested positive for the stimulant ephedrine on 19 december. kuznetsova was playing in an exhibition event in charleroi at the time. eerdekens said:  there is a problem. ephedrine was discovered. she remains innocent until proved guilty. she can ask for it to be tested again.  the situation remains unclear as the tournament was not commissioned by the world anti-doping agency (wada)  the international tennis federation (itf) or the women s tennis accosiation (wta). the test was carried out by regional belgian authorities and kuznetsova has not yet been able to have a b sample tested.  speaking at the australian open on monday  before eerdekens identified her  kuznetsova said:  i m not worried. i m not using anything to push myself.  i have not been notified of any positive test  and i think it is unfair that it s come out the way it did.  eerdekens said that confirmation of the findings was sent last friday to the player s address in spain  as well as to the belgian prosecutors  office and the belgian and russian tennis federations. he conceded kuznetsova might have taken a medicine which contained the banned substance.  we have simply stated a fact   he said.  it is for the federation concerned to impose the disciplinary measures after a procedure that respects the defence.   either the ephedrine was taken to improve her performance or it is because she took some medicine legitimately to cure an infection.  however  kuznetsova s naming was condemned by russian tennis chief shamil tarpishchev.  first of all  this belgian sports minister has broken every ethical rule in the book by naming a player without any proof of wrongdoing  without any basic evidence   tarpishchev said.  we all know the basic principle in doping cases. if there is a positive sample  then they should notify the international tennis federation (itf) as well as the national federation within three days   he said.  this is not the case here. as of today we have not received any statement from the doping officials  nor did the itf.  today i called the itf headquarters and they told me they know nothing about it.  if wada (the world anti-doping agency) was behind the testing  then we would also have known something by now.  otherwise  all these looks to me as pure fiction and fabrication of the facts.,kuznetsova fail drug test u open champion svetlana kuznetsova test posit ban drug accord belgian author belgian sport minist claud eerdeken say russian world number five test posit stimul ephedrin decemb kuznetsova play exhibit event charleroi time eerdeken say problem ephedrin discov remain innoc prove guilti ask test situat remain unclear tournament commiss world antidop agenc wada intern tenni feder itf woman tenni accosi wta test carri region belgian author kuznetsova yet abl b sampl test speak australian open monday eerdeken identifi kuznetsova say worri use anyth push notifi posit test think unfair come way eerdeken say confirm find sent last friday player address spain well belgian prosecutor offic belgian russian tenni feder conced kuznetsova might take medicin contain ban substanc simpli state fact say feder concern impos disciplinari measur procedur respect defenc either ephedrin take improv perform take medicin legitim cure infect howev kuznetsova name condemn russian tenni chief shamil tarpishchev first belgian sport minist broken everi ethic rule book name player without proof wrongdo without basic evid tarpishchev say know basic principl dope case posit sampl notifi intern tenni feder itf well nation feder within three day say case today receiv statement dope offici itf today call itf headquart told know noth wada world antidop agenc behind test would also know someth otherwis look pure fiction fabric fact
